p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,,,,
3.87E-29,-0.492811936,0.193,0.347,1.29E-24,Healthy/Control,ENSG00000093010,,,ENSG00000093010,COMT
4.32E-29,-0.490838032,0.248,0.429,1.43E-24,Healthy/Control,ENSG00000196684,,,ENSG00000196684,HSH2D
5.57E-29,-0.496256274,0.209,0.376,1.85E-24,Healthy/Control,ENSG00000133606,,,ENSG00000133606,MKRN1
5.68E-29,-0.505078841,0.296,0.512,1.89E-24,Healthy/Control,ENSG00000143384,,,ENSG00000143384,MCL1
6.05E-29,-0.493903225,0.133,0.259,2.01E-24,Healthy/Control,ENSG00000106635,,,ENSG00000106635,BCL7B
7.01E-29,-0.49090215,0.158,0.299,2.33E-24,Healthy/Control,ENSG00000175634,,,ENSG00000175634,RPS6KB2
9.39E-29,-0.495607512,0.331,0.559,3.12E-24,Healthy/Control,ENSG00000139343,,,ENSG00000139343,SNRPF
1.01E-28,-0.492170053,0.187,0.344,3.35E-24,Healthy/Control,ENSG00000196072,,,ENSG00000196072,BLOC1S2
1.09E-28,-0.494764984,0.153,0.289,3.62E-24,Healthy/Control,ENSG00000187193,,,ENSG00000187193,MT1X
1.22E-28,-0.492541273,0.149,0.281,4.05E-24,Healthy/Control,ENSG00000144029,,,ENSG00000144029,MRPS5
1.37E-28,-0.442789044,0.546,0.818,4.54E-24,Healthy/Control,ENSG00000198830,,,ENSG00000198830,HMGN2
1.66E-28,-0.482152473,0.226,0.395,5.51E-24,Healthy/Control,ENSG00000100764,,,ENSG00000100764,PSMC1
1.87E-28,-0.494214062,0.145,0.276,6.20E-24,Healthy/Control,ENSG00000189430,,,ENSG00000189430,NCR1
1.96E-28,-0.488563539,0.17,0.315,6.52E-24,Healthy/Control,ENSG00000127884,,,ENSG00000127884,ECHS1
2.23E-28,-0.254874518,0.661,0.803,7.40E-24,Healthy/Control,ENSG00000100097,,,ENSG00000100097,LGALS1
2.40E-28,-0.486164329,0.179,0.326,7.96E-24,Healthy/Control,ENSG00000165512,,,ENSG00000165512,ZNF22
2.42E-28,-0.493626491,0.364,0.604,8.05E-24,Healthy/Control,ENSG00000123146,,,ENSG00000123146,ADGRE5
3.10E-28,-0.483386557,0.187,0.337,1.03E-23,Healthy/Control,ENSG00000141562,,,ENSG00000141562,NARF
3.34E-28,-0.483906369,0.2,0.358,1.11E-23,Healthy/Control,ENSG00000104131,,,ENSG00000104131,EIF3J
3.51E-28,-0.492786684,0.141,0.269,1.17E-23,Healthy/Control,ENSG00000048028,,,ENSG00000048028,USP28
3.64E-28,-0.481191802,0.268,0.46,1.21E-23,Healthy/Control,ENSG00000119048,,,ENSG00000119048,UBE2B
3.72E-28,-0.48631861,0.145,0.274,1.24E-23,Healthy/Control,ENSG00000151327,,,ENSG00000151327,FAM177A1
4.13E-28,-0.479147083,0.199,0.355,1.37E-23,Healthy/Control,ENSG00000128789,,,ENSG00000128789,PSMG2
4.14E-28,-0.480658029,0.276,0.467,1.38E-23,Healthy/Control,ENSG00000126067,,,ENSG00000126067,PSMB2
4.25E-28,-0.483426919,0.175,0.316,1.41E-23,Healthy/Control,ENSG00000112079,,,ENSG00000112079,STK38
4.47E-28,-0.478027921,0.266,0.454,1.49E-23,Healthy/Control,ENSG00000242372,,,ENSG00000242372,EIF6
4.76E-28,-0.481919847,0.175,0.314,1.58E-23,Healthy/Control,ENSG00000069424,,,ENSG00000069424,KCNAB2
5.73E-28,-0.49332465,0.142,0.269,1.90E-23,Healthy/Control,ENSG00000260916,,,ENSG00000260916,CCPG1
6.11E-28,-0.49435804,0.324,0.552,2.03E-23,Healthy/Control,ENSG00000141552,,,ENSG00000141552,ANAPC11
7.33E-28,-0.480258664,0.21,0.372,2.44E-23,Healthy/Control,ENSG00000115307,,,ENSG00000115307,AUP1
7.93E-28,0.300064878,0.382,0.328,2.63E-23,Healthy/Control,ENSG00000108798,,,ENSG00000108798,ABI3
1.03E-27,-0.47324221,0.254,0.431,3.41E-23,Healthy/Control,ENSG00000074071,,,ENSG00000074071,MRPS34
1.06E-27,-0.480153355,0.173,0.316,3.51E-23,Healthy/Control,ENSG00000158552,,,ENSG00000158552,ZFAND2B
1.07E-27,-0.485276154,0.128,0.251,3.56E-23,Healthy/Control,ENSG00000125304,,,ENSG00000125304,TM9SF2
1.25E-27,-0.483843767,0.131,0.253,4.15E-23,Healthy/Control,ENSG00000123992,,,ENSG00000123992,DNPEP
1.32E-27,-0.469748525,0.271,0.45,4.40E-23,Healthy/Control,ENSG00000138398,,,ENSG00000138398,PPIG
1.34E-27,-0.488464588,0.137,0.262,4.45E-23,Healthy/Control,ENSG00000198168,,,ENSG00000198168,SVIP
1.39E-27,-0.495101498,0.303,0.52,4.62E-23,Healthy/Control,ENSG00000136279,,,ENSG00000136279,DBNL
1.42E-27,-0.476331247,0.248,0.427,4.72E-23,Healthy/Control,ENSG00000172922,,,ENSG00000172922,RNASEH2C
1.65E-27,-0.485712546,0.136,0.257,5.48E-23,Healthy/Control,ENSG00000107341,,,ENSG00000107341,UBE2R2
1.72E-27,-0.473464464,0.53,0.823,5.73E-23,Healthy/Control,ENSG00000074800,,,ENSG00000074800,ENO1
1.79E-27,-0.480508912,0.146,0.279,5.95E-23,Healthy/Control,ENSG00000211456,,,ENSG00000211456,SACM1L
1.81E-27,-0.482017863,0.18,0.325,6.00E-23,Healthy/Control,ENSG00000137210,,,ENSG00000137210,TMEM14B
1.97E-27,-0.480928707,0.136,0.258,6.56E-23,Healthy/Control,ENSG00000174574,,,ENSG00000174574,AKIRIN1
2.04E-27,-0.481513619,0.152,0.285,6.78E-23,Healthy/Control,ENSG00000178605,,,ENSG00000178605,GTPBP6
2.37E-27,-0.325783485,0.709,0.938,7.89E-23,Healthy/Control,ENSG00000245532,,,ENSG00000245532,NEAT1
2.39E-27,-0.475748881,0.195,0.343,7.93E-23,Healthy/Control,ENSG00000089820,,,ENSG00000089820,ARHGAP4
2.50E-27,-0.481652965,0.141,0.268,8.30E-23,Healthy/Control,ENSG00000165487,,,ENSG00000165487,MICU2
2.51E-27,-0.483796782,0.137,0.262,8.32E-23,Healthy/Control,ENSG00000022840,,,ENSG00000022840,RNF10
2.64E-27,-0.428489022,0.593,0.874,8.77E-23,Healthy/Control,ENSG00000133872,,,ENSG00000133872,SARAF
4.06E-27,-0.476601604,0.157,0.294,1.35E-22,Healthy/Control,ENSG00000244187,,,ENSG00000244187,TMEM141
4.47E-27,-0.496209263,0.384,0.641,1.49E-22,Healthy/Control,ENSG00000149357,,,ENSG00000149357,LAMTOR1
4.68E-27,-0.477536472,0.204,0.363,1.56E-22,Healthy/Control,ENSG00000168958,,,ENSG00000168958,MFF
4.99E-27,-0.471919677,0.464,0.733,1.66E-22,Healthy/Control,ENSG00000174021,,,ENSG00000174021,GNG5
5.30E-27,-0.479530591,0.305,0.509,1.76E-22,Healthy/Control,ENSG00000149781,,,ENSG00000149781,FERMT3
5.98E-27,-0.48073179,0.137,0.259,1.99E-22,Healthy/Control,ENSG00000139697,,,ENSG00000139697,SBNO1
6.15E-27,-0.473018753,0.171,0.307,2.05E-22,Healthy/Control,ENSG00000129353,,,ENSG00000129353,SLC44A2
7.35E-27,-0.475398634,0.277,0.469,2.44E-22,Healthy/Control,ENSG00000167460,,,ENSG00000167460,TPM4
9.52E-27,-0.477889089,0.258,0.446,3.16E-22,Healthy/Control,ENSG00000026297,,,ENSG00000026297,RNASET2
9.91E-27,-0.468468495,0.205,0.357,3.29E-22,Healthy/Control,ENSG00000100519,,,ENSG00000100519,PSMC6
9.95E-27,-0.47325976,0.157,0.288,3.31E-22,Healthy/Control,ENSG00000064607,,,ENSG00000064607,SUGP2
1.01E-26,-0.477168843,0.15,0.279,3.37E-22,Healthy/Control,ENSG00000075413,,,ENSG00000075413,MARK3
1.03E-26,-0.477621463,0.141,0.262,3.43E-22,Healthy/Control,ENSG00000140853,,,ENSG00000140853,NLRC5
1.07E-26,-0.47308312,0.13,0.251,3.54E-22,Healthy/Control,ENSG00000109083,,,ENSG00000109083,IFT20
1.08E-26,-0.475411487,0.228,0.398,3.60E-22,Healthy/Control,ENSG00000170035,,,ENSG00000170035,UBE2E3
1.12E-26,-0.472547104,0.168,0.298,3.72E-22,Healthy/Control,ENSG00000123595,,,ENSG00000123595,RAB9A
1.23E-26,-0.473932241,0.132,0.251,4.09E-22,Healthy/Control,ENSG00000103121,,,ENSG00000103121,CMC2
1.24E-26,-0.471681498,0.202,0.355,4.14E-22,Healthy/Control,ENSG00000128463,,,ENSG00000128463,EMC4
1.32E-26,-0.471642159,0.168,0.302,4.39E-22,Healthy/Control,ENSG00000113312,,,ENSG00000113312,TTC1
1.39E-26,-0.477156705,0.217,0.384,4.61E-22,Healthy/Control,ENSG00000145247,,,ENSG00000145247,OCIAD2
1.42E-26,-0.447271466,0.517,0.786,4.72E-22,Healthy/Control,ENSG00000136950,,,ENSG00000136950,ARPC5L
1.43E-26,-0.468061666,0.179,0.325,4.76E-22,Healthy/Control,ENSG00000086504,,,ENSG00000086504,MRPL28
1.46E-26,-0.470119141,0.248,0.423,4.86E-22,Healthy/Control,ENSG00000128739,,,ENSG00000128739,SNRPN
1.50E-26,-0.467101754,0.306,0.506,4.99E-22,Healthy/Control,ENSG00000277972,,,ENSG00000277972,CISD3
2.04E-26,-0.475109435,0.136,0.255,6.77E-22,Healthy/Control,ENSG00000171867,,,ENSG00000171867,PRNP
2.12E-26,-0.48012943,0.342,0.571,7.05E-22,Healthy/Control,ENSG00000175756,,,ENSG00000175756,AURKAIP1
2.22E-26,-0.463309192,0.212,0.365,7.39E-22,Healthy/Control,ENSG00000187531,,,ENSG00000187531,SIRT7
2.26E-26,-0.470551351,0.162,0.293,7.51E-22,Healthy/Control,ENSG00000145901,,,ENSG00000145901,TNIP1
2.51E-26,-0.468041026,0.161,0.294,8.33E-22,Healthy/Control,ENSG00000160087,,,ENSG00000160087,UBE2J2
2.83E-26,-0.467023188,0.165,0.3,9.42E-22,Healthy/Control,ENSG00000179085,,,ENSG00000179085,DPM3
3.27E-26,-0.465980664,0.224,0.381,1.09E-21,Healthy/Control,ENSG00000046651,,,ENSG00000046651,OFD1
3.38E-26,-0.46271852,0.246,0.412,1.12E-21,Healthy/Control,ENSG00000151651,,,ENSG00000151651,ADAM8
3.41E-26,-0.467662921,0.168,0.301,1.13E-21,Healthy/Control,ENSG00000115216,,,ENSG00000115216,NRBP1
3.87E-26,-0.470865052,0.219,0.382,1.29E-21,Healthy/Control,ENSG00000160211,,,ENSG00000160211,G6PD
3.91E-26,-0.47700446,0.319,0.531,1.30E-21,Healthy/Control,ENSG00000249915,,,ENSG00000249915,PDCD6
3.94E-26,-0.47738041,0.141,0.262,1.31E-21,Healthy/Control,ENSG00000006652,,,ENSG00000006652,IFRD1
4.15E-26,-0.469719254,0.169,0.301,1.38E-21,Healthy/Control,ENSG00000027697,,,ENSG00000027697,IFNGR1
4.27E-26,-0.470591741,0.197,0.348,1.42E-21,Healthy/Control,ENSG00000169217,,,ENSG00000169217,CD2BP2
4.54E-26,-0.468995004,0.196,0.351,1.51E-21,Healthy/Control,ENSG00000127838,,,ENSG00000127838,PNKD
4.98E-26,-0.472128289,0.142,0.265,1.65E-21,Healthy/Control,ENSG00000106443,,,ENSG00000106443,PHF14
5.00E-26,-0.470460879,0.151,0.277,1.66E-21,Healthy/Control,ENSG00000132676,,,ENSG00000132676,DAP3
5.07E-26,-0.468867119,0.147,0.275,1.68E-21,Healthy/Control,ENSG00000135930,,,ENSG00000135930,EIF4E2
5.12E-26,0.288549298,0.386,0.334,1.70E-21,Healthy/Control,ENSG00000106588,,,ENSG00000106588,PSMA2
5.26E-26,-0.483903024,0.422,0.685,1.75E-21,Healthy/Control,ENSG00000172270,,,ENSG00000172270,BSG
5.27E-26,0.381775546,0.319,0.248,1.75E-21,Healthy/Control,ENSG00000196230,,,ENSG00000196230,TUBB
5.57E-26,-0.460716716,0.286,0.47,1.85E-21,Healthy/Control,ENSG00000026508,,,ENSG00000026508,CD44
5.77E-26,-0.47027728,0.136,0.254,1.92E-21,Healthy/Control,ENSG00000188976,,,ENSG00000188976,NOC2L
6.06E-26,-0.458838085,0.244,0.41,2.01E-21,Healthy/Control,ENSG00000117280,,,ENSG00000117280,RAB29
6.42E-26,-0.465686076,0.174,0.313,2.13E-21,Healthy/Control,ENSG00000072849,,,ENSG00000072849,DERL2
8.01E-26,-0.46437429,0.142,0.267,2.66E-21,Healthy/Control,ENSG00000015153,,,ENSG00000015153,YAF2
8.10E-26,-0.46804981,0.216,0.377,2.69E-21,Healthy/Control,ENSG00000134242,,,ENSG00000134242,PTPN22
8.23E-26,-0.463993984,0.142,0.268,2.73E-21,Healthy/Control,ENSG00000164897,,,ENSG00000164897,TMUB1
8.81E-26,-0.464674373,0.183,0.322,2.93E-21,Healthy/Control,ENSG00000165494,,,ENSG00000165494,PCF11
9.08E-26,-0.476740639,0.342,0.566,3.02E-21,Healthy/Control,ENSG00000110717,,,ENSG00000110717,NDUFS8
9.34E-26,-0.467656229,0.144,0.268,3.10E-21,Healthy/Control,ENSG00000102103,,,ENSG00000102103,PQBP1
9.86E-26,-0.472269469,0.26,0.442,3.28E-21,Healthy/Control,ENSG00000204256,,,ENSG00000204256,BRD2
1.04E-25,-0.357164546,0.701,0.954,3.46E-21,Healthy/Control,ENSG00000106153,,,ENSG00000106153,CHCHD2
1.04E-25,-0.467465328,0.268,0.456,3.46E-21,Healthy/Control,ENSG00000179271,,,ENSG00000179271,GADD45GIP1
1.10E-25,-0.472614412,0.371,0.607,3.67E-21,Healthy/Control,ENSG00000131495,,,ENSG00000131495,NDUFA2
1.14E-25,-0.46510346,0.2,0.348,3.79E-21,Healthy/Control,ENSG00000123505,,,ENSG00000123505,AMD1
1.26E-25,-0.453957561,0.558,0.852,4.17E-21,Healthy/Control,ENSG00000099795,,,ENSG00000099795,NDUFB7
1.41E-25,-0.472251498,0.367,0.598,4.70E-21,Healthy/Control,ENSG00000129084,,,ENSG00000129084,PSMA1
1.53E-25,-0.485749028,0.445,0.718,5.09E-21,Healthy/Control,ENSG00000136238,,,ENSG00000136238,RAC1
1.66E-25,-0.458721907,0.253,0.425,5.53E-21,Healthy/Control,ENSG00000115234,,,ENSG00000115234,SNX17
1.67E-25,-0.483803322,0.405,0.66,5.56E-21,Healthy/Control,ENSG00000172115,,,ENSG00000172115,CYCS
1.86E-25,-0.354717636,0.715,0.967,6.18E-21,Healthy/Control,ENSG00000118680,,,ENSG00000118680,MYL12B
1.98E-25,-0.461858946,0.152,0.277,6.59E-21,Healthy/Control,ENSG00000103005,,,ENSG00000103005,USB1
2.10E-25,-0.455951134,0.555,0.85,6.99E-21,Healthy/Control,ENSG00000136888,,,ENSG00000136888,ATP6V1G1
2.29E-25,-0.463867381,0.163,0.293,7.61E-21,Healthy/Control,ENSG00000168071,,,ENSG00000168071,CCDC88B
2.37E-25,-0.457581203,0.237,0.4,7.89E-21,Healthy/Control,ENSG00000136280,,,ENSG00000136280,CCM2
2.47E-25,-0.463803197,0.243,0.413,8.21E-21,Healthy/Control,ENSG00000131507,,,ENSG00000131507,NDFIP1
2.60E-25,-0.458649114,0.311,0.512,8.65E-21,Healthy/Control,ENSG00000156587,,,ENSG00000156587,UBE2L6
2.62E-25,-0.464862679,0.382,0.617,8.70E-21,Healthy/Control,ENSG00000145494,,,ENSG00000145494,NDUFS6
2.80E-25,-0.466116108,0.404,0.646,9.31E-21,Healthy/Control,ENSG00000126756,,,ENSG00000126756,UXT
2.92E-25,-0.465093309,0.132,0.25,9.70E-21,Healthy/Control,ENSG00000143155,,,ENSG00000143155,TIPRL
3.12E-25,-0.461519162,0.132,0.252,1.04E-20,Healthy/Control,ENSG00000107874,,,ENSG00000107874,CUEDC2
3.44E-25,-0.461220371,0.164,0.298,1.14E-20,Healthy/Control,ENSG00000101193,,,ENSG00000101193,GID8
3.96E-25,-0.476241881,0.385,0.628,1.31E-20,Healthy/Control,ENSG00000160799,,,ENSG00000160799,CCDC12
4.20E-25,-0.461149025,0.231,0.393,1.39E-20,Healthy/Control,ENSG00000108424,,,ENSG00000108424,KPNB1
4.20E-25,-0.459606332,0.151,0.278,1.40E-20,Healthy/Control,ENSG00000184281,,,ENSG00000184281,TSSC4
4.70E-25,-0.459325878,0.137,0.254,1.56E-20,Healthy/Control,ENSG00000125352,,,ENSG00000125352,RNF113A
6.20E-25,-0.492496193,0.428,0.702,2.06E-20,Healthy/Control,ENSG00000212907,,,ENSG00000212907,MT-ND4L
6.32E-25,-0.454651501,0.274,0.453,2.10E-20,Healthy/Control,ENSG00000090273,,,ENSG00000090273,NUDC
6.68E-25,-0.457920827,0.194,0.337,2.22E-20,Healthy/Control,ENSG00000120438,,,ENSG00000120438,TCP1
7.43E-25,-0.453261237,0.158,0.289,2.47E-20,Healthy/Control,ENSG00000116670,,,ENSG00000116670,MAD2L2
9.55E-25,-0.453567508,0.336,0.541,3.17E-20,Healthy/Control,ENSG00000231389,,,ENSG00000231389,HLA-DPA1
1.00E-24,-0.455727359,0.21,0.365,3.33E-20,Healthy/Control,ENSG00000105258,,,ENSG00000105258,POLR2I
1.01E-24,-0.458579379,0.168,0.3,3.35E-20,Healthy/Control,ENSG00000255112,,,ENSG00000255112,CHMP1B
1.16E-24,-0.41929857,0.585,0.858,3.86E-20,Healthy/Control,ENSG00000162704,,,ENSG00000162704,ARPC5
1.24E-24,-0.476155,0.463,0.737,4.12E-20,Healthy/Control,ENSG00000114902,,,ENSG00000114902,SPCS1
1.26E-24,-0.459251283,0.141,0.259,4.18E-20,Healthy/Control,ENSG00000048544,,,ENSG00000048544,MRPS10
1.29E-24,-0.477263441,0.376,0.616,4.29E-20,Healthy/Control,ENSG00000185187,,,ENSG00000185187,SIGIRR
1.30E-24,-0.456313945,0.166,0.299,4.30E-20,Healthy/Control,ENSG00000100027,,,ENSG00000100027,YPEL1
1.40E-24,-0.465339423,0.34,0.558,4.65E-20,Healthy/Control,ENSG00000170860,,,ENSG00000170860,LSM3
1.68E-24,-0.47113995,0.356,0.588,5.59E-20,Healthy/Control,ENSG00000103266,,,ENSG00000103266,STUB1
1.75E-24,-0.453159999,0.163,0.292,5.80E-20,Healthy/Control,ENSG00000170430,,,ENSG00000170430,MGMT
2.48E-24,-0.456365351,0.285,0.47,8.24E-20,Healthy/Control,ENSG00000176731,,,ENSG00000176731,C8orf59
2.82E-24,-0.449494867,0.254,0.425,9.39E-20,Healthy/Control,ENSG00000179091,,,ENSG00000179091,CYC1
3.46E-24,-0.477936965,0.389,0.634,1.15E-19,Healthy/Control,ENSG00000160948,,,ENSG00000160948,VPS28
3.77E-24,-0.459106014,0.279,0.465,1.25E-19,Healthy/Control,ENSG00000159069,,,ENSG00000159069,FBXW5
3.90E-24,-0.451460656,0.167,0.293,1.29E-19,Healthy/Control,ENSG00000176953,,,ENSG00000176953,NFATC2IP
4.33E-24,-0.445836776,0.165,0.29,1.44E-19,Healthy/Control,ENSG00000239697,,,ENSG00000239697,TNFSF12
4.65E-24,-0.466392797,0.367,0.597,1.55E-19,Healthy/Control,ENSG00000165678,,,ENSG00000165678,GHITM
4.77E-24,-0.455441796,0.135,0.251,1.59E-19,Healthy/Control,ENSG00000077312,,,ENSG00000077312,SNRPA
4.96E-24,-0.462924855,0.501,0.782,1.65E-19,Healthy/Control,ENSG00000116209,,,ENSG00000116209,TMEM59
4.99E-24,-0.447462162,0.187,0.325,1.66E-19,Healthy/Control,ENSG00000146223,,,ENSG00000146223,RPL7L1
5.92E-24,-0.446751793,0.229,0.388,1.97E-19,Healthy/Control,ENSG00000143256,,,ENSG00000143256,PFDN2
6.36E-24,-0.450198002,0.161,0.288,2.11E-19,Healthy/Control,ENSG00000039650,,,ENSG00000039650,PNKP
6.91E-24,-0.448412644,0.222,0.378,2.30E-19,Healthy/Control,ENSG00000103254,,,ENSG00000103254,FAM173A
7.31E-24,-0.447615961,0.179,0.309,2.43E-19,Healthy/Control,ENSG00000112343,,,ENSG00000112343,TRIM38
7.55E-24,-0.45277908,0.301,0.493,2.51E-19,Healthy/Control,ENSG00000184182,,,ENSG00000184182,UBE2F
7.67E-24,-0.411634069,0.621,0.9,2.55E-19,Healthy/Control,ENSG00000110934,,,ENSG00000110934,BIN2
8.36E-24,-0.449216071,0.266,0.441,2.78E-19,Healthy/Control,ENSG00000099797,,,ENSG00000099797,TECR
8.60E-24,-0.444994957,0.175,0.309,2.86E-19,Healthy/Control,ENSG00000213619,,,ENSG00000213619,NDUFS3
9.97E-24,-0.44869591,0.277,0.458,3.31E-19,Healthy/Control,ENSG00000213626,,,ENSG00000213626,LBH
1.02E-23,-0.445316978,0.136,0.253,3.38E-19,Healthy/Control,ENSG00000166902,,,ENSG00000166902,MRPL16
1.19E-23,-0.441769488,0.174,0.308,3.96E-19,Healthy/Control,ENSG00000174547,,,ENSG00000174547,MRPL11
1.36E-23,-0.446519072,0.137,0.251,4.51E-19,Healthy/Control,ENSG00000152219,,,ENSG00000152219,ARL14EP
1.48E-23,-0.466321539,0.438,0.696,4.92E-19,Healthy/Control,ENSG00000103275,,,ENSG00000103275,UBE2I
1.53E-23,-0.449868204,0.295,0.482,5.07E-19,Healthy/Control,ENSG00000166946,,,ENSG00000166946,CCNDBP1
1.64E-23,0.443524676,0.257,0.182,5.45E-19,Healthy/Control,ENSG00000010270,,,ENSG00000010270,STARD3NL
1.75E-23,-0.438731359,0.191,0.325,5.82E-19,Healthy/Control,ENSG00000108953,,,ENSG00000108953,YWHAE
1.82E-23,-0.442437298,0.146,0.266,6.04E-19,Healthy/Control,ENSG00000013306,,,ENSG00000013306,SLC25A39
1.87E-23,-0.470910774,0.381,0.622,6.23E-19,Healthy/Control,ENSG00000147684,,,ENSG00000147684,NDUFB9
1.95E-23,-0.452322581,0.285,0.471,6.50E-19,Healthy/Control,ENSG00000147274,,,ENSG00000147274,RBMX
2.06E-23,-0.440217709,0.24,0.4,6.83E-19,Healthy/Control,ENSG00000134294,,,ENSG00000134294,SLC38A2
2.07E-23,-0.445270354,0.217,0.373,6.89E-19,Healthy/Control,ENSG00000100348,,,ENSG00000100348,TXN2
2.58E-23,-0.438464068,0.167,0.301,8.59E-19,Healthy/Control,ENSG00000163156,,,ENSG00000163156,SCNM1
2.60E-23,-0.437719976,0.156,0.277,8.63E-19,Healthy/Control,ENSG00000273611,,,ENSG00000273611,ZNHIT3
2.64E-23,-0.444793889,0.235,0.397,8.78E-19,Healthy/Control,ENSG00000103024,,,ENSG00000103024,NME3
2.68E-23,-0.442164514,0.182,0.313,8.92E-19,Healthy/Control,ENSG00000110047,,,ENSG00000110047,EHD1
2.73E-23,0.425893558,0.284,0.203,9.07E-19,Healthy/Control,ENSG00000227507,,,ENSG00000227507,LTB
2.81E-23,-0.47275977,0.352,0.584,9.34E-19,Healthy/Control,ENSG00000183172,,,ENSG00000183172,SMDT1
3.11E-23,-0.442279868,0.144,0.259,1.03E-18,Healthy/Control,ENSG00000096996,,,ENSG00000096996,IL12RB1
3.23E-23,-0.449984099,0.278,0.463,1.07E-18,Healthy/Control,ENSG00000004779,,,ENSG00000004779,NDUFAB1
3.85E-23,-0.43309583,0.593,0.88,1.28E-18,Healthy/Control,ENSG00000165119,,,ENSG00000165119,HNRNPK
4.54E-23,-0.442912466,0.14,0.258,1.51E-18,Healthy/Control,ENSG00000154889,,,ENSG00000154889,MPPE1
4.57E-23,-0.447657183,0.249,0.415,1.52E-18,Healthy/Control,ENSG00000165280,,,ENSG00000165280,VCP
4.83E-23,-0.437409166,0.149,0.27,1.61E-18,Healthy/Control,ENSG00000213523,,,ENSG00000213523,SRA1
5.25E-23,-0.434250885,0.162,0.289,1.74E-18,Healthy/Control,ENSG00000104915,,,ENSG00000104915,STX10
5.50E-23,-0.438578043,0.282,0.458,1.83E-18,Healthy/Control,ENSG00000113851,,,ENSG00000113851,CRBN
5.65E-23,-0.439535296,0.183,0.317,1.88E-18,Healthy/Control,ENSG00000107372,,,ENSG00000107372,ZFAND5
5.94E-23,-0.440339315,0.189,0.335,1.97E-18,Healthy/Control,ENSG00000205155,,,ENSG00000205155,PSENEN
6.06E-23,-0.385740394,0.627,0.887,2.01E-18,Healthy/Control,ENSG00000135046,,,ENSG00000135046,ANXA1
6.24E-23,-0.440677547,0.147,0.261,2.07E-18,Healthy/Control,ENSG00000075292,,,ENSG00000075292,ZNF638
6.62E-23,-0.442107841,0.21,0.364,2.20E-18,Healthy/Control,ENSG00000130312,,,ENSG00000130312,MRPL34
7.97E-23,-0.435093662,0.21,0.354,2.65E-18,Healthy/Control,ENSG00000113575,,,ENSG00000113575,PPP2CA
9.04E-23,-0.444659705,0.283,0.468,3.00E-18,Healthy/Control,ENSG00000178449,,,ENSG00000178449,COX14
9.33E-23,-0.438043472,0.15,0.267,3.10E-18,Healthy/Control,ENSG00000132824,,,ENSG00000132824,SERINC3
1.00E-22,-0.472896319,0.465,0.741,3.33E-18,Healthy/Control,ENSG00000100385,,,ENSG00000100385,IL2RB
1.08E-22,-0.436567687,0.139,0.252,3.60E-18,Healthy/Control,ENSG00000273841,,,ENSG00000273841,TAF9
1.33E-22,-0.43454621,0.156,0.277,4.43E-18,Healthy/Control,ENSG00000104522,,,ENSG00000104522,TSTA3
1.34E-22,-0.433795975,0.201,0.338,4.45E-18,Healthy/Control,ENSG00000275066,,,ENSG00000275066,SYNRG
1.36E-22,-0.433241012,0.235,0.387,4.52E-18,Healthy/Control,ENSG00000160305,,,ENSG00000160305,DIP2A
1.61E-22,-0.445687514,0.294,0.489,5.34E-18,Healthy/Control,ENSG00000163463,,,ENSG00000163463,KRTCAP2
1.61E-22,-0.454244179,0.361,0.584,5.36E-18,Healthy/Control,ENSG00000214253,,,ENSG00000214253,FIS1
1.67E-22,-0.441591268,0.257,0.429,5.55E-18,Healthy/Control,ENSG00000179262,,,ENSG00000179262,RAD23A
1.90E-22,-0.432806234,0.164,0.287,6.31E-18,Healthy/Control,ENSG00000196655,,,ENSG00000196655,TRAPPC4
2.07E-22,-0.440495898,0.275,0.449,6.89E-18,Healthy/Control,ENSG00000168918,,,ENSG00000168918,INPP5D
2.39E-22,-0.434212282,0.151,0.269,7.94E-18,Healthy/Control,ENSG00000159593,,,ENSG00000159593,NAE1
3.02E-22,-0.440063083,0.277,0.454,1.00E-17,Healthy/Control,ENSG00000108561,,,ENSG00000108561,C1QBP
3.03E-22,-0.433198732,0.154,0.275,1.01E-17,Healthy/Control,ENSG00000116750,,,ENSG00000116750,UCHL5
3.56E-22,-0.43661474,0.509,0.772,1.18E-17,Healthy/Control,ENSG00000152082,,,ENSG00000152082,MZT2B
3.59E-22,-0.445979968,0.294,0.484,1.19E-17,Healthy/Control,ENSG00000115541,,,ENSG00000115541,HSPE1
4.31E-22,-0.43103653,0.152,0.271,1.43E-17,Healthy/Control,ENSG00000141933,,,ENSG00000141933,TPGS1
4.38E-22,-0.430579535,0.149,0.269,1.45E-17,Healthy/Control,ENSG00000135821,,,ENSG00000135821,GLUL
4.62E-22,-0.429750395,0.171,0.294,1.54E-17,Healthy/Control,ENSG00000121766,,,ENSG00000121766,ZCCHC17
5.65E-22,-0.426559794,0.158,0.276,1.88E-17,Healthy/Control,ENSG00000135185,,,ENSG00000135185,TMEM243
6.04E-22,-0.45634955,0.417,0.665,2.01E-17,Healthy/Control,ENSG00000146066,,,ENSG00000146066,HIGD2A
7.08E-22,-0.444227901,0.36,0.578,2.35E-17,Healthy/Control,ENSG00000215845,,,ENSG00000215845,TSTD1
7.52E-22,-0.391869331,0.491,0.713,2.50E-17,Healthy/Control,ENSG00000132965,,,ENSG00000132965,ALOX5AP
